_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,theword,block
67dfae24aac2aea29b286f62,4238,instructions,0,4239,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,,,
67dfae24aac2aea29b286f64,5445,instructions,1,9686,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,,,
67dfae24aac2aea29b286f66,11246,html-button-response,2,20935,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f68,5829,html-button-response,3,26766,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f6a,9143,html-button-response,4,35909,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f6c,5359,html-button-response,6,43437,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f6e,2167,html-button-response,5,38077,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f70,10622,survey-multi-choice,7,54062,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""none of these""}",happiness,practice_category
67dfae24aac2aea29b286f72,2229,html-button-response,8,56293,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f74,4695,survey-multi-choice,9,60990,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""shape""}",square,practice_category
67dfae24aac2aea29b286f76,1294,html-button-response,10,62286,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f78,2758,html-button-response,12,79470,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f7a,14423,survey-multi-choice,11,76710,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""color""}",red,practice_category
67dfae24aac2aea29b286f7c,10247,survey-multi-choice,13,89718,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""material""}",pottery,practice_category
67dfae24aac2aea29b286f7e,5830,survey-multi-choice,16,98846,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""material""}",sauce,category_organization
67dfae24aac2aea29b286f80,1382,html-button-response,14,91102,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f82,1911,html-button-response,15,93014,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,0,,
67dfae24aac2aea29b286f84,9309,survey-multi-choice,17,108158,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""shape""}",mouth,category_organization
67dfae24aac2aea29b286f86,3543,survey-multi-choice,18,111702,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""none of these""}",story,category_organization
67dfae24aac2aea29b286f88,5095,survey-multi-choice,19,116798,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""shape""}",trolley,category_organization
67dfae24aac2aea29b286f8a,2791,survey-multi-choice,20,119590,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""shape""}",motorcycle,category_organization
67dfae24aac2aea29b286f8c,5182,survey-multi-choice,23,134414,0,65edfc7d2199a9b6fcab161b,67ddb44d013654f31f2c3dff,67dfad41fdf65d6304d16df5,0,"{""Q0"":""shape""}",kite,category_organization
